++++	0.113095238095238095898942276563
!@#$	0.089285714285714287696826829688
....	0.083333333333333328707404064062
+-*/	0.065476190476190479494711382813
!#!$	0.059523809523809520505288617187
**..	0.029761904761904760252644308594
****	0.029761904761904760252644308594
)!@#	0.029761904761904760252644308594
;';'	0.017857142857142856151586585156
/*-+	0.017857142857142856151586585156
----	0.017857142857142856151586585156
!(*)	0.017857142857142856151586585156
~!@#	0.011904761904761904101057723437
^^@@	0.011904761904761904101057723437
^#&(	0.011904761904761904101057723437
[][]	0.011904761904761904101057723437
@#$%	0.011904761904761904101057723437
:@#$	0.011904761904761904101057723437
)@)*	0.011904761904761904101057723437
%@@!	0.011904761904761904101057723437
!@!#	0.011904761904761904101057723437
!*)$	0.011904761904761904101057723437
!(()	0.011904761904761904101057723437
!#%&	0.011904761904761904101057723437
~~~~	0.005952380952380952050528861719
^%*&	0.005952380952380952050528861719
]---	0.005952380952380952050528861719
[]\\	0.005952380952380952050528861719
@@%#	0.005952380952380952050528861719
@))*	0.005952380952380952050528861719
=]-[	0.005952380952380952050528861719
====	0.005952380952380952050528861719
=--=	0.005952380952380952050528861719
;'\\	0.005952380952380952050528861719
.>/?	0.005952380952380952050528861719
..//	0.005952380952380952050528861719
...~	0.005952380952380952050528861719
..**	0.005952380952380952050528861719
-==-	0.005952380952380952050528861719
-=;'	0.005952380952380952050528861719
--==	0.005952380952380952050528861719
---[	0.005952380952380952050528861719
+-+-	0.005952380952380952050528861719
++__	0.005952380952380952050528861719
++--	0.005952380952380952050528861719
**//	0.005952380952380952050528861719
***/	0.005952380952380952050528861719
*)@#	0.005952380952380952050528861719
*$$*	0.005952380952380952050528861719
*#(^	0.005952380952380952050528861719
)))-	0.005952380952380952050528861719
)(@%	0.005952380952380952050528861719
)(*&	0.005952380952380952050528861719
)()#	0.005952380952380952050528861719
)(#)	0.005952380952380952050528861719
%^&*	0.005952380952380952050528861719
%!!*	0.005952380952380952050528861719
$#@!	0.005952380952380952050528861719
#@#@	0.005952380952380952050528861719
#$$@	0.005952380952380952050528861719
!@@)	0.005952380952380952050528861719
!@)%	0.005952380952380952050528861719
!@#?	0.005952380952380952050528861719
!*@!	0.005952380952380952050528861719
!**!	0.005952380952380952050528861719
!)@@	0.005952380952380952050528861719
!)!)	0.005952380952380952050528861719
!(*@	0.005952380952380952050528861719
!(*!	0.005952380952380952050528861719
!##(	0.005952380952380952050528861719
!!!#	0.005952380952380952050528861719
!!!!	0.005952380952380952050528861719
