________	0.264705882352941179735950072427
````````	0.205882352941176460792149782719
~~~~~~~~	0.176470588235294129075825253494
........	0.117647058823529410132024963787
!(*#)&)#	0.044117647058823532268956313374
+-*/+-*/	0.029411764705882352533006240947
********	0.029411764705882352533006240947
\\\\\\\\	0.014705882352941176266503120473
/*/*/*/*	0.014705882352941176266503120473
/*/**--*	0.014705882352941176266503120473
*%^#!@&#	0.014705882352941176266503120473
#^&**^&#	0.014705882352941176266503120473
!@#$)(*&	0.014705882352941176266503120473
!@#$%^&*	0.014705882352941176266503120473
!(*@)()#	0.014705882352941176266503120473
!(&^)%!^	0.014705882352941176266503120473
